115 0.011500 0.000000 10.772812 16.910358 19.225519 19.946988 20.615521 23.155111 32.365638 56.909563 100.000000
116 0.011600 0.000000 10.735363 16.879477 19.212644 19.946562 20.630640 23.209011 32.489527 57.059411 100.000000
117 0.011700 0.000000 10.698269 16.848688 19.199725 19.946161 20.645947 23.263163 32.613059 57.207839 100.000000
118 0.011800 0.000000 10.661525 16.817992 19.186763 19.945786 20.661441 23.317562 32.736233 57.354867 100.000000
119 0.011900 0.000000 10.625128 16.787391 19.173759 19.945438 20.677121 23.372202 32.859043 57.500514 100.000000
120 0.012000 0.000000 10.589071 16.756886 19.160715 19.945117 20.692987 23.427078 32.981488 57.644800 100.000000
121 0.012100 0.000000 10.553351 16.726477 19.147633 19.944824 20.709037 23.482186 33.103563 57.787743 100.000000
122 0.012200 0.000000 10.517962 16.696165 19.134515 19.944560 20.725271 23.537519 33.225265 57.929364 100.000000
123 0.012300 0.000000 10.482900 16.665951 19.121361 19.944326 20.741687 23.593072 33.346593 58.069679 100.000000
124 0.012400 0.000000 10.448161 16.635835 19.108174 19.944122 20.758285 23.648841 33.467543 58.208707 100.000000
125 0.012500 0.000000 10.413740 16.605820 19.094956 19.943949 20.775065 23.704820 33.588112 58.346466 100.000000
126 0.012600 0.000000 10.379633 16.575904 19.081707 19.943807 20.792024 23.761004 33.708298 58.482973 100.000000
127 0.012700 0.000000 10.345835 16.546090 19.068430 19.943698 20.809162 23.817389 33.828099 58.618245 100.000000
128 0.012800 0.000000 10.312342 16.516377 19.055126 19.943623 20.826478 23.873969 33.947513 58.752299 100.000000
129 0.012900 0.000000 10.279151 16.486766 19.041796 19.943581 20.843970 23.930740 34.066538 58.885152 100.000000
130 0.013000 0.000000 10.246257 16.457258 19.028442 19.943573 20.861639 23.987696 34.185171 59.016820 100.000000
131 0.013100 0.000000 10.213656 16.427854 19.015066 19.943601 20.879483 24.044834 34.303412 59.147320 100.000000
132 0.013200 0.000000 10.181345 16.398553 19.001669 19.943664 20.897500 24.102148 34.421258 59.276665 100.000000
133 0.013300 0.000000 10.149319 16.369356 18.988252 19.943764 20.915690 24.159634 34.538709 59.404873 100.000000
134 0.013400 0.000000 10.117575 16.340265 18.974817 19.943901 20.934051 24.217287 34.655761 59.531958 100.000000
135 0.013500 0.000000 10.086109 16.311278 18.961365 19.944076 20.952583 24.275102 34.772416 59.657936 100.000000
136 0.013600 0.000000 10.054917 16.282398 18.947898 19.944290 20.971284 24.333076 34.888670 59.782820 100.000000
137 0.013700 0.000000 10.023996 16.253623 18.934418 19.944542 20.990153 24.391204 35.004523 59.906626 100.000000
138 0.013800 0.000000 9.993342 16.224955 18.920925 19.944834 21.009190 24.449481 35.119974 60.029367 100.000000
139 0.013900 0.000000 9.962952 16.196393 18.907421 19.945167 21.028392 24.507903 35.235023 60.151058 100.000000
140 0.014000 0.000000 9.932823 16.167939 18.893907 19.945540 21.047759 24.566466 35.349668 60.271712 100.000000
141 0.014100 0.000000 9.902950 16.139592 18.880386 19.945955 21.067289 24.625166 35.463908 60.391343 100.000000
142 0.014200 0.000000 9.873332 16.111353 18.866857 19.946412 21.086982 24.683998 35.577744 60.509964 100.000000
143 0.014300 0.000000 9.843964 16.083222 18.853323 19.946912 21.106835 24.742959 35.691174 60.627587 100.000000
144 0.014400 0.000000 9.814844 16.055198 18.839784 19.947455 21.126849 24.802044 35.804198 60.744227 100.000000
145 0.014500 0.000000 9.785967 16.027284 18.826243 19.948042 21.147021 24.861250 35.916816 60.859896 100.000000
146 0.014600 0.000000 9.757333 15.999478 18.812699 19.948673 21.167351 24.920572 36.029027 60.974605 100.000000
147 0.014700 0.000000 9.728936 15.971781 18.799156 19.949350 21.187837 24.980006 36.140831 61.088367 100.000000
148 0.014800 0.000000 9.700774 15.944192 18.785613 19.950071 21.208478 25.039549 36.252228 61.201195 100.000000
149 0.014900 0.000000 9.672845 15.916713 18.772073 19.950839 21.229273 25.099198 36.363218 61.313100 100.000000
150 0.015000 0.000000 9.645146 15.889343 18.758535 19.951653 21.250220 25.158947 36.473801 61.424093 100.000000
151 0.015100 0.000000 9.617673 15.862083 18.745003 19.952515 21.271318 25.218794 36.583976 61.534186 100.000000
152 0.015200 0.000000 9.590424 15.834932 18.731476 19.953424 21.292566 25.278735 36.693745 61.643391 100.000000
153 0.015300 0.000000 9.563396 15.807891 18.717956 19.954381 21.313963 25.338767 36.803107 61.751718 100.000000
154 0.015400 0.000000 9.536586 15.780959 18.704444 19.955387 21.335508 25.398885 36.912062 61.859178 100.000000
155 0.015500 0.000000 9.509993 15.754137 18.690941 19.956442 21.357198 25.459086 37.020611 61.965783 100.000000
156 0.015600 0.000000 9.483612 15.727425 18.677449 19.957546 21.379034 25.519368 37.128754 62.071542 100.000000
157 0.015700 0.000000 9.457443 15.700823 18.663968 19.958700 21.401013 25.579725 37.236491 62.176466 100.000000
158 0.015800 0.000000 9.431481 15.674331 18.650500 19.959905 21.423134 25.640156 37.343823 62.280565 100.000000
159 0.015900 0.000000 9.405725 15.647948 18.637046 19.961161 21.445396 25.700657 37.450751 62.383849 100.000000
160 0.016000 0.000000 9.380173 15.621676 18.623607 19.962468 21.467798 25.761225 37.557274 62.486329 100.000000
161 0.016100 0.000000 9.354821 15.595513 18.610183 19.963827 21.490338 25.821855 37.663394 62.588013 100.000000
162 0.016200 0.000000 9.329668 15.569461 18.596777 19.965238 21.513016 25.882547 37.769110 62.688912 100.000000
163 0.016300 0.000000 9.304711 15.543518 18.583388 19.966702 21.535829 25.943295 37.874425 62.789035 100.000000
164 0.016400 0.000000 9.279948 15.517685 18.570019 19.968218 21.558777 26.004097 37.979337 62.888391 100.000000
165 0.016500 0.000000 9.255377 15.491962 18.556670 19.969789 21.581858 26.064950 38.083849 62.986990 100.000000
166 0.016600 0.000000 9.230995 15.466349 18.543342 19.971413 21.605071 26.125852 38.187961 63.084840 100.000000
167 0.016700 0.000000 9.206801 15.440845 18.530036 19.973091 21.628415 26.186798 38.291673 63.181950 100.000000
168 0.016800 0.000000 9.182792 15.415451 18.516753 19.974824 21.651888 26.247787 38.394988 63.278329 100.000000
169 0.016900 0.000000 9.158966 15.390166 18.503494 19.976612 21.675489 26.308816 38.497904 63.373986 100.000000
170 0.017000 0.000000 9.135321 15.364991 18.490261 19.978455 21.699217 26.369880 38.600424 63.468929 100.000000
171 0.017100 0.000000 9.111855 15.339926 18.477053 19.980353 21.723070 26.430979 38.702548 63.563166 100.000000
172 0.017200 0.000000 9.088566 15.314969 18.463872 19.982308 21.747048 26.492109 38.804278 63.656706 100.000000
173 0.017300 0.000000 9.065451 15.290122 18.450719 19.984319 21.771148 26.553268 38.905614 63.749556 100.000000
